"api","safari","chrome","firefox",
"HTMLDocument#anchors","TRUE","TRUE","TRUE",
"HTMLDocument#applets","TRUE","TRUE","TRUE",
"HTMLDocument#baseURI","TRUE","TRUE","TRUE",
"HTMLDocument#bgColor","TRUE","TRUE","TRUE",
"HTMLDocument#body","TRUE","TRUE","TRUE",
"HTMLDocument#characterSet","TRUE","TRUE","TRUE",
"HTMLDocument#charset","TRUE","TRUE","TRUE",
"HTMLDocument#childElementCount","TRUE","TRUE","TRUE",
"HTMLDocument#childNodes","TRUE","TRUE","TRUE",
"HTMLDocument#children","TRUE","TRUE","TRUE",
"HTMLDocument#compatMode","TRUE","TRUE","TRUE",
"HTMLDocument#contentType","TRUE","TRUE","TRUE",
"HTMLDocument#cookie","TRUE","TRUE","TRUE",
"HTMLDocument#currentScript","TRUE","TRUE","TRUE",
"HTMLDocument#defaultView","TRUE","TRUE","TRUE",
"HTMLDocument#designMode","TRUE","TRUE","TRUE",
"HTMLDocument#dir","TRUE","TRUE","TRUE",
"HTMLDocument#doctype","TRUE","TRUE","TRUE",
"HTMLDocument#documentElement","TRUE","TRUE","TRUE",
"HTMLDocument#documentURI","TRUE","TRUE","TRUE",
"HTMLDocument#domain","TRUE","TRUE","TRUE",
"HTMLDocument#embeds","TRUE","TRUE","TRUE",
"HTMLDocument#fgColor","TRUE","TRUE","TRUE",
"HTMLDocument#firstChild","TRUE","TRUE","TRUE",
"HTMLDocument#firstElementChild","TRUE","TRUE","TRUE",
"HTMLDocument#fonts","TRUE","TRUE","TRUE",
"HTMLDocument#forms","TRUE","TRUE","TRUE",
"HTMLDocument#head","TRUE","TRUE","TRUE",
"HTMLDocument#hidden","TRUE","TRUE","TRUE",
"HTMLDocument#images","TRUE","TRUE","TRUE",
"HTMLDocument#implementation","TRUE","TRUE","TRUE",
"HTMLDocument#inputEncoding","TRUE","TRUE","TRUE",
"HTMLDocument#isConnected","TRUE","TRUE","TRUE",
"HTMLDocument#lastChild","TRUE","TRUE","TRUE",
"HTMLDocument#lastElementChild","TRUE","TRUE","TRUE",
"HTMLDocument#lastModified","TRUE","TRUE","TRUE",
"HTMLDocument#linkColor","TRUE","TRUE","TRUE",
"HTMLDocument#links","TRUE","TRUE","TRUE",
"HTMLDocument#location","TRUE","TRUE","TRUE",
"HTMLDocument#nextSibling","TRUE","TRUE","TRUE",
"HTMLDocument#nodeName","TRUE","TRUE","TRUE",
"HTMLDocument#nodeType","TRUE","TRUE","TRUE",
"HTMLDocument#nodeValue","TRUE","TRUE","TRUE",
"HTMLDocument#onabort","TRUE","TRUE","TRUE",
"HTMLDocument#onanimationend","TRUE","TRUE","TRUE",
"HTMLDocument#onanimationiteration","TRUE","TRUE","TRUE",
"HTMLDocument#onanimationstart","TRUE","TRUE","TRUE",
"HTMLDocument#onblur","TRUE","TRUE","TRUE",
"HTMLDocument#oncanplay","TRUE","TRUE","TRUE",
"HTMLDocument#oncanplaythrough","TRUE","TRUE","TRUE",
"HTMLDocument#onchange","TRUE","TRUE","TRUE",
"HTMLDocument#onclick","TRUE","TRUE","TRUE",
"HTMLDocument#oncontextmenu","TRUE","TRUE","TRUE",
"HTMLDocument#oncopy","TRUE","TRUE","TRUE",
"HTMLDocument#oncuechange","TRUE","TRUE","TRUE",
"HTMLDocument#oncut","TRUE","TRUE","TRUE",
"HTMLDocument#ondblclick","TRUE","TRUE","TRUE",
"HTMLDocument#ondrag","TRUE","TRUE","TRUE",
"HTMLDocument#ondragend","TRUE","TRUE","TRUE",
"HTMLDocument#ondragenter","TRUE","TRUE","TRUE",
"HTMLDocument#ondragleave","TRUE","TRUE","TRUE",
"HTMLDocument#ondragover","TRUE","TRUE","TRUE",
"HTMLDocument#ondragstart","TRUE","TRUE","TRUE",
"HTMLDocument#ondrop","TRUE","TRUE","TRUE",
"HTMLDocument#ondurationchange","TRUE","TRUE","TRUE",
"HTMLDocument#onemptied","TRUE","TRUE","TRUE",
"HTMLDocument#onended","TRUE","TRUE","TRUE",
"HTMLDocument#onerror","TRUE","TRUE","TRUE",
"HTMLDocument#onfocus","TRUE","TRUE","TRUE",
"HTMLDocument#ongotpointercapture","TRUE","TRUE","TRUE",
"HTMLDocument#oninput","TRUE","TRUE","TRUE",
"HTMLDocument#oninvalid","TRUE","TRUE","TRUE",
"HTMLDocument#onkeydown","TRUE","TRUE","TRUE",
"HTMLDocument#onkeypress","TRUE","TRUE","TRUE",
"HTMLDocument#onkeyup","TRUE","TRUE","TRUE",
"HTMLDocument#onload","TRUE","TRUE","TRUE",
"HTMLDocument#onloadeddata","TRUE","TRUE","TRUE",
"HTMLDocument#onloadedmetadata","TRUE","TRUE","TRUE",
"HTMLDocument#onloadstart","TRUE","TRUE","TRUE",
"HTMLDocument#onlostpointercapture","TRUE","TRUE","TRUE",
"HTMLDocument#onmousedown","TRUE","TRUE","TRUE",
"HTMLDocument#onmouseenter","TRUE","TRUE","TRUE",
"HTMLDocument#onmouseleave","TRUE","TRUE","TRUE",
"HTMLDocument#onmousemove","TRUE","TRUE","TRUE",
"HTMLDocument#onmouseout","TRUE","TRUE","TRUE",
"HTMLDocument#onmouseover","TRUE","TRUE","TRUE",
"HTMLDocument#onmouseup","TRUE","TRUE","TRUE",
"HTMLDocument#onpaste","TRUE","TRUE","TRUE",
"HTMLDocument#onpause","TRUE","TRUE","TRUE",
"HTMLDocument#onplay","TRUE","TRUE","TRUE",
"HTMLDocument#onplaying","TRUE","TRUE","TRUE",
"HTMLDocument#onpointercancel","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerdown","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerenter","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerleave","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerlockchange","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerlockerror","TRUE","TRUE","TRUE",
"HTMLDocument#onpointermove","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerout","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerover","TRUE","TRUE","TRUE",
"HTMLDocument#onpointerup","TRUE","TRUE","TRUE",
"HTMLDocument#onprogress","TRUE","TRUE","TRUE",
"HTMLDocument#onratechange","TRUE","TRUE","TRUE",
"HTMLDocument#onreadystatechange","TRUE","TRUE","TRUE",
"HTMLDocument#onreset","TRUE","TRUE","TRUE",
"HTMLDocument#onresize","TRUE","TRUE","TRUE",
"HTMLDocument#onscroll","TRUE","TRUE","TRUE",
"HTMLDocument#onseeked","TRUE","TRUE","TRUE",
"HTMLDocument#onseeking","TRUE","TRUE","TRUE",
"HTMLDocument#onselect","TRUE","TRUE","TRUE",
"HTMLDocument#onselectionchange","TRUE","TRUE","TRUE",
"HTMLDocument#onselectstart","TRUE","TRUE","TRUE",
"HTMLDocument#onstalled","TRUE","TRUE","TRUE",
"HTMLDocument#onsubmit","TRUE","TRUE","TRUE",
"HTMLDocument#onsuspend","TRUE","TRUE","TRUE",
"HTMLDocument#ontimeupdate","TRUE","TRUE","TRUE",
"HTMLDocument#ontoggle","TRUE","TRUE","TRUE",
"HTMLDocument#ontransitioncancel","TRUE","TRUE","TRUE",
"HTMLDocument#ontransitionend","TRUE","TRUE","TRUE",
"HTMLDocument#ontransitionrun","TRUE","TRUE","TRUE",
"HTMLDocument#ontransitionstart","TRUE","TRUE","TRUE",
"HTMLDocument#onvisibilitychange","TRUE","TRUE","TRUE",
"HTMLDocument#onvolumechange","TRUE","TRUE","TRUE",
"HTMLDocument#onwaiting","TRUE","TRUE","TRUE",
"HTMLDocument#onwebkitanimationend","TRUE","TRUE","TRUE",
"HTMLDocument#onwebkitanimationiteration","TRUE","TRUE","TRUE",
"HTMLDocument#onwebkitanimationstart","TRUE","TRUE","TRUE",
"HTMLDocument#onwebkittransitionend","TRUE","TRUE","TRUE",
"HTMLDocument#onwheel","TRUE","TRUE","TRUE",
"HTMLDocument#ownerDocument","TRUE","TRUE","TRUE",
"HTMLDocument#parentElement","TRUE","TRUE","TRUE",
"HTMLDocument#parentNode","TRUE","TRUE","TRUE",
"HTMLDocument#plugins","TRUE","TRUE","TRUE",
"HTMLDocument#pointerLockElement","TRUE","TRUE","TRUE",
"HTMLDocument#previousSibling","TRUE","TRUE","TRUE",
"HTMLDocument#readyState","TRUE","TRUE","TRUE",
"HTMLDocument#referrer","TRUE","TRUE","TRUE",
"HTMLDocument#rootElement","TRUE","TRUE","TRUE",
"HTMLDocument#scripts","TRUE","TRUE","TRUE",
"HTMLDocument#scrollingElement","TRUE","TRUE","TRUE",
"HTMLDocument#styleSheets","TRUE","TRUE","TRUE",
"HTMLDocument#textContent","TRUE","TRUE","TRUE",
"HTMLDocument#timeline","TRUE","TRUE","TRUE",
"HTMLDocument#title","TRUE","TRUE","TRUE",
"HTMLDocument#URL","TRUE","TRUE","TRUE",
"HTMLDocument#visibilityState","TRUE","TRUE","TRUE",
"HTMLDocument#vlinkColor","TRUE","TRUE","TRUE",
"HTMLElement#accessKey","TRUE","TRUE","TRUE",
"HTMLElement#blur","TRUE","TRUE","TRUE",
"HTMLElement#click","TRUE","TRUE","TRUE",
"HTMLElement#contentEditable","TRUE","TRUE","TRUE",
"HTMLElement#dataset","TRUE","TRUE","TRUE",
"HTMLElement#dir","TRUE","TRUE","TRUE",
"HTMLElement#draggable","TRUE","TRUE","TRUE",
"HTMLElement#focus","TRUE","TRUE","TRUE",
"HTMLElement#hidden","TRUE","TRUE","TRUE",
"HTMLElement#innerText","TRUE","TRUE","TRUE",
"HTMLElement#isContentEditable","TRUE","TRUE","TRUE",
"HTMLElement#lang","TRUE","TRUE","TRUE",
"HTMLElement#offsetHeight","TRUE","TRUE","TRUE",
"HTMLElement#offsetLeft","TRUE","TRUE","TRUE",
"HTMLElement#offsetParent","TRUE","TRUE","TRUE",
"HTMLElement#offsetTop","TRUE","TRUE","TRUE",
"HTMLElement#offsetWidth","TRUE","TRUE","TRUE",
"HTMLElement#onabort","TRUE","TRUE","TRUE",
"HTMLElement#onanimationend","TRUE","TRUE","TRUE",
"HTMLElement#onanimationiteration","TRUE","TRUE","TRUE",
"HTMLElement#onanimationstart","TRUE","TRUE","TRUE",
"HTMLElement#onblur","TRUE","TRUE","TRUE",
"HTMLElement#oncanplay","TRUE","TRUE","TRUE",
"HTMLElement#oncanplaythrough","TRUE","TRUE","TRUE",
"HTMLElement#onchange","TRUE","TRUE","TRUE",
"HTMLElement#onclick","TRUE","TRUE","TRUE",
"HTMLElement#oncontextmenu","TRUE","TRUE","TRUE",
"HTMLElement#oncuechange","TRUE","TRUE","TRUE",
"HTMLElement#ondblclick","TRUE","TRUE","TRUE",
"HTMLElement#ondrag","TRUE","TRUE","TRUE",
"HTMLElement#ondragend","TRUE","TRUE","TRUE",
"HTMLElement#ondragenter","TRUE","TRUE","TRUE",
"HTMLElement#ondragleave","TRUE","TRUE","TRUE",
"HTMLElement#ondragover","TRUE","TRUE","TRUE",
"HTMLElement#ondragstart","TRUE","TRUE","TRUE",
"HTMLElement#ondrop","TRUE","TRUE","TRUE",
"HTMLElement#ondurationchange","TRUE","TRUE","TRUE",
"HTMLElement#onemptied","TRUE","TRUE","TRUE",
"HTMLElement#onended","TRUE","TRUE","TRUE",
"HTMLElement#onerror","TRUE","TRUE","TRUE",
"HTMLElement#onfocus","TRUE","TRUE","TRUE",
"HTMLElement#ongotpointercapture","TRUE","TRUE","TRUE",
"HTMLElement#oninput","TRUE","TRUE","TRUE",
"HTMLElement#oninvalid","TRUE","TRUE","TRUE",
"HTMLElement#onkeydown","TRUE","TRUE","TRUE",
"HTMLElement#onkeypress","TRUE","TRUE","TRUE",
"HTMLElement#onkeyup","TRUE","TRUE","TRUE",
"HTMLElement#onload","TRUE","TRUE","TRUE",
"HTMLElement#onloadeddata","TRUE","TRUE","TRUE",
"HTMLElement#onloadedmetadata","TRUE","TRUE","TRUE",
"HTMLElement#onloadstart","TRUE","TRUE","TRUE",
"HTMLElement#onlostpointercapture","TRUE","TRUE","TRUE",
"HTMLElement#onmousedown","TRUE","TRUE","TRUE",
"HTMLElement#onmouseenter","TRUE","TRUE","TRUE",
"HTMLElement#onmouseleave","TRUE","TRUE","TRUE",
"HTMLElement#onmousemove","TRUE","TRUE","TRUE",
"HTMLElement#onmouseout","TRUE","TRUE","TRUE",
"HTMLElement#onmouseover","TRUE","TRUE","TRUE",
"HTMLElement#onmouseup","TRUE","TRUE","TRUE",
"HTMLElement#onpause","TRUE","TRUE","TRUE",
"HTMLElement#onplay","TRUE","TRUE","TRUE",
"HTMLElement#onplaying","TRUE","TRUE","TRUE",
"HTMLElement#onpointercancel","TRUE","TRUE","TRUE",
"HTMLElement#onpointerdown","TRUE","TRUE","TRUE",
"HTMLElement#onpointerenter","TRUE","TRUE","TRUE",
"HTMLElement#onpointerleave","TRUE","TRUE","TRUE",
"HTMLElement#onpointermove","TRUE","TRUE","TRUE",
"HTMLElement#onpointerout","TRUE","TRUE","TRUE",
"HTMLElement#onpointerover","TRUE","TRUE","TRUE",
"HTMLElement#onpointerup","TRUE","TRUE","TRUE",
"HTMLElement#onprogress","TRUE","TRUE","TRUE",
"HTMLElement#onratechange","TRUE","TRUE","TRUE",
"HTMLElement#onreset","TRUE","TRUE","TRUE",
"HTMLElement#onresize","TRUE","TRUE","TRUE",
"HTMLElement#onscroll","TRUE","TRUE","TRUE",
"HTMLElement#onseeked","TRUE","TRUE","TRUE",
"HTMLElement#onseeking","TRUE","TRUE","TRUE",
"HTMLElement#onselect","TRUE","TRUE","TRUE",
"HTMLElement#onstalled","TRUE","TRUE","TRUE",
"HTMLElement#onsubmit","TRUE","TRUE","TRUE",
"HTMLElement#onsuspend","TRUE","TRUE","TRUE",
"HTMLElement#ontimeupdate","TRUE","TRUE","TRUE",
"HTMLElement#ontoggle","TRUE","TRUE","TRUE",
"HTMLElement#ontransitioncancel","TRUE","TRUE","TRUE",
"HTMLElement#ontransitionend","TRUE","TRUE","TRUE",
"HTMLElement#ontransitionrun","TRUE","TRUE","TRUE",
"HTMLElement#ontransitionstart","TRUE","TRUE","TRUE",
"HTMLElement#onvolumechange","TRUE","TRUE","TRUE",
"HTMLElement#onwaiting","TRUE","TRUE","TRUE",
"HTMLElement#onwheel","TRUE","TRUE","TRUE",
"HTMLElement#spellcheck","TRUE","TRUE","TRUE",
"HTMLElement#style","TRUE","TRUE","TRUE",
"HTMLElement#tabIndex","TRUE","TRUE","TRUE",
"HTMLElement#title","TRUE","TRUE","TRUE",
"HTMLEmbedElement#align","TRUE","TRUE","TRUE",
"HTMLEmbedElement#getSVGDocument","TRUE","TRUE","TRUE",
"HTMLEmbedElement#height","TRUE","TRUE","TRUE",
"HTMLEmbedElement#name","TRUE","TRUE","TRUE",
"HTMLEmbedElement#src","TRUE","TRUE","TRUE",
"HTMLEmbedElement#type","TRUE","TRUE","TRUE",
"HTMLEmbedElement#width","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#checkValidity","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#disabled","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#elements","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#form","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#name","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#reportValidity","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#setCustomValidity","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#type","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#validationMessage","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#validity","TRUE","TRUE","TRUE",
"HTMLFieldSetElement#willValidate","TRUE","TRUE","TRUE",
"HTMLFontElement#color","TRUE","TRUE","TRUE",
"HTMLFontElement#face","TRUE","TRUE","TRUE",
"HTMLFontElement#size","TRUE","TRUE","TRUE",
"HTMLFormControlsCollection#data","TRUE","TRUE","TRUE",
"HTMLFormControlsCollection#send","TRUE","TRUE","TRUE",
"HTMLFormElement#acceptCharset","TRUE","TRUE","TRUE",
"HTMLFormElement#action","TRUE","TRUE","TRUE",
"HTMLFormElement#autocomplete","TRUE","TRUE","TRUE",
"HTMLFormElement#checkValidity","TRUE","TRUE","TRUE",
"HTMLFormElement#elements","TRUE","TRUE","TRUE",
"HTMLFormElement#encoding","TRUE","TRUE","TRUE",
"HTMLFormElement#enctype","TRUE","TRUE","TRUE",
"HTMLFormElement#length","TRUE","TRUE","TRUE",
"HTMLFormElement#method","TRUE","TRUE","TRUE",
"HTMLFormElement#name","TRUE","TRUE","TRUE",
"HTMLFormElement#noValidate","TRUE","TRUE","TRUE",
"HTMLFormElement#reportValidity","TRUE","TRUE","TRUE",
"HTMLFormElement#reset","TRUE","TRUE","TRUE",
"HTMLFormElement#submit","TRUE","TRUE","TRUE",
"HTMLFormElement#target","TRUE","TRUE","TRUE",
"HTMLFrameElement#contentDocument","TRUE","TRUE","TRUE",
"HTMLFrameElement#contentWindow","TRUE","TRUE","TRUE",
"HTMLFrameElement#frameBorder","TRUE","TRUE","TRUE",
"HTMLFrameElement#longDesc","TRUE","TRUE","TRUE",
"HTMLFrameElement#marginHeight","TRUE","TRUE","TRUE",
"HTMLFrameElement#marginWidth","TRUE","TRUE","TRUE",
"HTMLFrameElement#name","TRUE","TRUE","TRUE",
"HTMLFrameElement#noResize","TRUE","TRUE","TRUE",
"HTMLFrameElement#scrolling","TRUE","TRUE","TRUE",
"HTMLFrameElement#src","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#cols","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onafterprint","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onbeforeprint","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onbeforeunload","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onhashchange","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onlanguagechange","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onmessage","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onoffline","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#ononline","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onpagehide","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onpageshow","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onpopstate","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onstorage","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#onunload","TRUE","TRUE","TRUE",
"HTMLFrameSetElement#rows","TRUE","TRUE","TRUE",
"HTMLHeadingElement#align","TRUE","TRUE","TRUE",
"HTMLHRElement#align","TRUE","TRUE","TRUE",
"HTMLHRElement#color","TRUE","TRUE","TRUE",
"HTMLHRElement#noShade","TRUE","TRUE","TRUE",
"HTMLHRElement#size","TRUE","TRUE","TRUE",
"HTMLHRElement#width","TRUE","TRUE","TRUE",
"HTMLHtmlElement#version","TRUE","TRUE","TRUE",
"HTMLIFrameElement#align","TRUE","TRUE","TRUE",
"HTMLIFrameElement#allow","TRUE","TRUE","TRUE",
"HTMLIFrameElement#allowFullscreen","TRUE","TRUE","TRUE",
"HTMLIFrameElement#contentDocument","TRUE","TRUE","TRUE",
"HTMLIFrameElement#contentWindow","TRUE","TRUE","TRUE",
"HTMLIFrameElement#frameBorder","TRUE","TRUE","TRUE",
"HTMLIFrameElement#getSVGDocument","TRUE","TRUE","TRUE",
"HTMLIFrameElement#height","TRUE","TRUE","TRUE",
"HTMLIFrameElement#longDesc","TRUE","TRUE","TRUE",
"HTMLIFrameElement#marginHeight","TRUE","TRUE","TRUE",
"HTMLIFrameElement#marginWidth","TRUE","TRUE","TRUE",
"HTMLIFrameElement#name","TRUE","TRUE","TRUE",
"HTMLIFrameElement#referrerPolicy","TRUE","TRUE","TRUE",
"HTMLIFrameElement#sandbox","TRUE","TRUE","TRUE",
"HTMLIFrameElement#scrolling","TRUE","TRUE","TRUE",
"HTMLIFrameElement#src","TRUE","TRUE","TRUE",
"HTMLIFrameElement#srcdoc","TRUE","TRUE","TRUE",
"HTMLIFrameElement#width","TRUE","TRUE","TRUE",
"HTMLImageElement#align","TRUE","TRUE","TRUE",
"HTMLImageElement#alt","TRUE","TRUE","TRUE",
"HTMLImageElement#border","TRUE","TRUE","TRUE",
"HTMLImageElement#complete","TRUE","TRUE","TRUE",
"HTMLImageElement#crossOrigin","TRUE","TRUE","TRUE",
"HTMLImageElement#currentSrc","TRUE","TRUE","TRUE",
"HTMLImageElement#decode","TRUE","TRUE","TRUE",
"HTMLImageElement#decoding","TRUE","TRUE","TRUE",
"HTMLImageElement#height","TRUE","TRUE","TRUE",
"HTMLImageElement#hspace","TRUE","TRUE","TRUE",
"HTMLImageElement#isMap","TRUE","TRUE","TRUE",
"HTMLImageElement#longDesc","TRUE","TRUE","TRUE",
"HTMLImageElement#lowsrc","TRUE","TRUE","TRUE",
"HTMLImageElement#name","TRUE","TRUE","TRUE",
"HTMLImageElement#naturalHeight","TRUE","TRUE","TRUE",
"HTMLImageElement#naturalWidth","TRUE","TRUE","TRUE",
"HTMLImageElement#referrerPolicy","TRUE","TRUE","TRUE",
"HTMLImageElement#sizes","TRUE","TRUE","TRUE",
"HTMLImageElement#src","TRUE","TRUE","TRUE",
"HTMLImageElement#srcset","TRUE","TRUE","TRUE",
"HTMLImageElement#useMap","TRUE","TRUE","TRUE",
"HTMLImageElement#vspace","TRUE","TRUE","TRUE",
"HTMLImageElement#width","TRUE","TRUE","TRUE",
"HTMLImageElement#x","TRUE","TRUE","TRUE",
"HTMLImageElement#y","TRUE","TRUE","TRUE",
"HTMLInputElement#accept","TRUE","TRUE","TRUE",
"HTMLInputElement#align","TRUE","TRUE","TRUE",
"HTMLInputElement#alt","TRUE","TRUE","TRUE",
"HTMLInputElement#autocomplete","TRUE","TRUE","TRUE",
"HTMLInputElement#checked","TRUE","TRUE","TRUE",
"HTMLInputElement#checkValidity","TRUE","TRUE","TRUE",
"HTMLInputElement#defaultChecked","TRUE","TRUE","TRUE",
"HTMLInputElement#defaultValue","TRUE","TRUE","TRUE",
"HTMLInputElement#disabled","TRUE","TRUE","TRUE",
"HTMLInputElement#files","TRUE","TRUE","TRUE",
"HTMLInputElement#form","TRUE","TRUE","TRUE",
"HTMLInputElement#formAction","TRUE","TRUE","TRUE",
"HTMLInputElement#formEnctype","TRUE","TRUE","TRUE",
"HTMLInputElement#formMethod","TRUE","TRUE","TRUE",
"HTMLInputElement#formNoValidate","TRUE","TRUE","TRUE",
"HTMLInputElement#formTarget","TRUE","TRUE","TRUE",
"HTMLInputElement#height","TRUE","TRUE","TRUE",
"HTMLInputElement#indeterminate","TRUE","TRUE","TRUE",
"HTMLInputElement#labels","TRUE","TRUE","TRUE",
"HTMLInputElement#list","TRUE","TRUE","TRUE",
"HTMLInputElement#max","TRUE","TRUE","TRUE",
"HTMLInputElement#maxLength","TRUE","TRUE","TRUE",
"HTMLInputElement#min","TRUE","TRUE","TRUE",
"HTMLInputElement#minLength","TRUE","TRUE","TRUE",
"HTMLInputElement#multiple","TRUE","TRUE","TRUE",
"HTMLInputElement#name","TRUE","TRUE","TRUE",
"HTMLInputElement#pattern","TRUE","TRUE","TRUE",
"HTMLInputElement#placeholder","TRUE","TRUE","TRUE",
"HTMLInputElement#readOnly","TRUE","TRUE","TRUE",
"HTMLInputElement#reportValidity","TRUE","TRUE","TRUE",
"HTMLInputElement#required","TRUE","TRUE","TRUE",
"HTMLInputElement#select","TRUE","TRUE","TRUE",
"HTMLInputElement#selectionDirection","TRUE","TRUE","TRUE",
"HTMLInputElement#selectionEnd","TRUE","TRUE","TRUE",
"HTMLInputElement#selectionStart","TRUE","TRUE","TRUE",
"HTMLInputElement#setCustomValidity","TRUE","TRUE","TRUE",
"HTMLInputElement#setRangeText","TRUE","TRUE","TRUE",
"HTMLInputElement#setSelectionRange","TRUE","TRUE","TRUE",
"HTMLInputElement#size","TRUE","TRUE","TRUE",
"HTMLInputElement#src","TRUE","TRUE","TRUE",
"HTMLInputElement#step","TRUE","TRUE","TRUE",
"HTMLInputElement#stepDown","TRUE","TRUE","TRUE",
"HTMLInputElement#stepUp","TRUE","TRUE","TRUE",
"HTMLInputElement#type","TRUE","TRUE","TRUE",
"HTMLInputElement#useMap","TRUE","TRUE","TRUE",
"HTMLInputElement#validationMessage","TRUE","TRUE","TRUE",
"HTMLInputElement#validity","TRUE","TRUE","TRUE",
"HTMLInputElement#value","TRUE","TRUE","TRUE",
"HTMLInputElement#valueAsDate","TRUE","TRUE","TRUE",
"HTMLInputElement#valueAsNumber","TRUE","TRUE","TRUE",
"HTMLInputElement#webkitdirectory","TRUE","TRUE","TRUE",
"HTMLInputElement#webkitEntries","TRUE","TRUE","TRUE",
"HTMLInputElement#width","TRUE","TRUE","TRUE",
"HTMLInputElement#willValidate","TRUE","TRUE","TRUE",
"HTMLLabelElement#control","TRUE","TRUE","TRUE",
"HTMLLabelElement#form","TRUE","TRUE","TRUE",
"HTMLLabelElement#htmlFor","TRUE","TRUE","TRUE",
"HTMLLegendElement#align","TRUE","TRUE","TRUE",
"HTMLLegendElement#form","TRUE","TRUE","TRUE",
"HTMLLIElement#type","TRUE","TRUE","TRUE",
"HTMLLIElement#value","TRUE","TRUE","TRUE",
"HTMLLinkElement#as","TRUE","TRUE","TRUE",
"HTMLLinkElement#charset","TRUE","TRUE","TRUE",
"HTMLLinkElement#crossOrigin","TRUE","TRUE","TRUE",
"HTMLLinkElement#disabled","TRUE","TRUE","TRUE",
"HTMLLinkElement#href","TRUE","TRUE","TRUE",
"HTMLLinkElement#hreflang","TRUE","TRUE","TRUE",
"HTMLLinkElement#integrity","TRUE","TRUE","TRUE",
"HTMLLinkElement#media","TRUE","TRUE","TRUE",
"HTMLLinkElement#rel","TRUE","TRUE","TRUE",
"HTMLLinkElement#relList","TRUE","TRUE","TRUE",
"HTMLLinkElement#rev","TRUE","TRUE","TRUE",
"HTMLLinkElement#sheet","TRUE","TRUE","TRUE",
"HTMLLinkElement#sizes","TRUE","TRUE","TRUE",
"HTMLLinkElement#target","TRUE","TRUE","TRUE",
"HTMLLinkElement#type","TRUE","TRUE","TRUE",
"HTMLMapElement#areas","TRUE","TRUE","TRUE",
"HTMLMapElement#name","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#behavior","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#bgColor","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#direction","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#height","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#hspace","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#loop","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#scrollAmount","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#scrollDelay","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#start","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#stop","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#trueSpeed","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#vspace","TRUE","TRUE","TRUE",
"HTMLMarqueeElement#width","TRUE","TRUE","TRUE",
"HTMLMediaElement#addTextTrack","TRUE","TRUE","TRUE",
"HTMLMediaElement#autoplay","TRUE","TRUE","TRUE",
"HTMLMediaElement#buffered","TRUE","TRUE","TRUE",
"HTMLMediaElement#canPlayType","TRUE","TRUE","TRUE",
"HTMLMediaElement#controls","TRUE","TRUE","TRUE",
"HTMLMediaElement#crossOrigin","TRUE","TRUE","TRUE",
"HTMLMediaElement#currentSrc","TRUE","TRUE","TRUE",
"HTMLMediaElement#currentTime","TRUE","TRUE","TRUE",
"HTMLMediaElement#defaultMuted","TRUE","TRUE","TRUE",
"HTMLMediaElement#defaultPlaybackRate","TRUE","TRUE","TRUE",
